cell_id,latitude,longitude,solar_score,specific_yield_kwh_kwp,reference_yield_800w_kwh,reference_energy_value_eur,sample_bucket,sample_grid_m,pvgis_version
CRS3035RES100mN3098100E4097900,50.9511517,6.8247962,74,763.5,610.8,145.37,E4097000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098100E4098200,50.9512686,6.8290619,74,763.5,610.8,145.38,E4098000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098100E4118600,50.9588519,7.1191758,41,712.7,570.1,135.69,E4118000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098100E4118900,50.9589580,7.1234429,41,712.7,570.1,135.69,E4118000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098200E4098200,50.9521665,6.8290006,74,763.5,610.8,145.38,E4098000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098600E4101900,50.9571878,6.8813725,67,753.7,603.0,143.51,E4101000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098700E4118500,50.9642052,7.1174189,41,712.7,570.1,135.69,E4118000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098800E4094200,50.9559818,6.7717502,76,767.2,613.7,146.07,E4094000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098900E4095300,50.9573149,6.7873304,76,767.2,613.7,146.07,E4095000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098900E4117600,50.9656820,7.1045044,41,712.7,570.1,135.69,E4117000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3099000E4120400,50.9675693,7.1442810,41,712.5,570.0,135.66,E4120000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099100E4099200,50.9606368,6.8426705,74,763.8,611.0,145.43,E4099000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099100E4113100,50.9658596,7.0403778,49,730.1,584.0,139.0,E4113000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099100E4121000,50.9686776,7.1527617,43,715.0,572.0,136.15,E4121000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099200E4094100,50.9595338,6.7700783,76,767.3,613.8,146.09,E4094000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099200E4098400,50.9612239,6.8312316,74,763.8,611.1,145.43,E4098000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099200E4115100,50.9674814,7.0687715,43,717.3,573.8,136.57,E4115000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099200E4121300,50.9696806,7.1569746,43,715.0,572.0,136.15,E4121000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099300E4113900,50.9679461,7.0516438,49,730.1,584.0,139.0,E4113000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099300E4120700,50.9703689,7.1483833,41,712.5,570.0,135.66,E4120000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099400E4098900,50.9632142,6.8382203,74,763.8,611.1,145.43,E4098000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099400E4099300,50.9633694,6.8439095,74,763.8,611.0,145.43,E4099000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099500E4095700,50.9628602,6.7926464,76,767.3,613.9,146.1,E4095000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099600E4095200,50.9635609,6.7854730,76,767.3,613.9,146.1,E4095000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099700E4095400,50.9645377,6.7882554,76,767.3,613.9,146.1,E4095000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099800E4095700,50.9655539,6.7924602,76,767.3,613.9,146.1,E4095000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099800E4099200,50.9669224,6.8422428,74,763.8,611.0,145.43,E4099000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3100000E4098800,50.9685630,6.8364308,75,764.0,611.2,145.47,E4098000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100100E4116100,50.9759235,7.0824892,44,717.8,574.2,136.67,E4116000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100100E4116500,50.9760667,7.0881805,44,717.8,574.2,136.67,E4116000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100200E4098400,50.9702033,6.8306184,75,764.0,611.2,145.47,E4098000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100300E4115600,50.9775402,7.0752618,44,717.5,574.0,136.62,E4115000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100400E4115700,50.9784742,7.0766281,44,717.5,574.0,136.62,E4115000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100500E4112200,50.9781045,7.0267699,49,730.2,584.2,139.04,E4112000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100500E4113200,50.9784689,7.0409987,49,730.3,584.2,139.04,E4113000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100500E4120100,50.9809358,7.1391827,41,712.9,570.3,135.73,E4120000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100600E4116400,50.9805214,7.0864757,44,717.8,574.2,136.67,E4116000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100600E4119000,50.9814462,7.1234739,42,713.1,570.5,135.77,E4119000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100700E4113500,50.9803740,7.0451530,49,730.3,584.2,139.04,E4113000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100800E4094400,50.9740192,6.7733459,76,767.6,614.1,146.15,E4094000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100800E4111400,50.9805058,7.0152137,49,730.3,584.2,139.05,E4111000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100800E4115000,50.9818147,7.0664406,44,717.5,574.0,136.62,E4115000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100900E4117800,50.9837151,7.1062296,41,713.0,570.4,135.76,E4117000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3101000E4112500,50.9827043,7.0307511,50,730.5,584.4,139.09,E4112000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3101300E4117700,50.9872720,7.1045822,42,713.3,570.6,135.81,E4117000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3101300E4121100,50.9884714,7.1529721,43,715.6,572.5,136.25,E4121000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3101400E4112900,50.9864423,7.0362137,50,730.5,584.4,139.09,E4112000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3101500E4121200,50.9903026,7.1542852,43,715.6,572.5,136.25,E4121000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3101600E4121800,50.9914102,7.1627702,43,715.6,572.5,136.25,E4121000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3101700E4112700,50.9890636,7.0331951,50,730.5,584.4,139.09,E4112000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3101800E4113200,50.9901437,7.0402538,49,730.3,584.3,139.05,E4113000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3101900E4116300,50.9921607,7.0843189,44,718.1,574.5,136.72,E4116000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3101900E4117300,50.9925181,7.0985524,42,713.3,570.6,135.81,E4117000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3102100E4113400,50.9929106,7.0429285,50,730.7,584.6,139.13,E4113000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3102300E4104700,50.9914795,6.9189873,58,744.4,595.5,141.74,E4104000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3102300E4121000,50.9974176,7.1509972,40,712.3,569.8,135.62,E4121000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3102500E4104500,50.9931997,6.9160215,58,744.4,595.5,141.74,E4104000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3102500E4117900,50.9981202,7.1067563,42,713.5,570.8,135.85,E4117000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3102500E4119300,50.9986162,7.1266860,42,713.5,570.8,135.85,E4119000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3102700E4109200,50.9967574,6.9827999,54,736.8,589.4,140.28,E4109000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3102700E4109500,50.9968685,6.9870701,54,736.8,589.4,140.28,E4109000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3102700E4109600,50.9969055,6.9884935,54,736.8,589.4,140.28,E4109000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3102700E4119300,51.0004124,7.1265747,42,713.5,570.8,135.85,E4119000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3102800E4104900,50.9960451,6.9215356,58,744.4,595.5,141.74,E4104000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3102800E4114100,50.9994509,7.0524923,44,718.0,574.4,136.7,E4114000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3102900E4097500,50.9940962,6.8161524,75,764.6,611.7,145.57,E4097000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3102900E4104500,50.9967917,6.9157826,58,744.4,595.5,141.74,E4104000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3103000E4096000,50.9944054,6.7947423,75,764.7,611.8,145.6,E4096000N3103000,1000,PVGIS 5.3
CRS3035RES100mN3103100E4117100,51.0032238,7.0950305,41,712.4,569.9,135.64,E4117000N3103000,1000,PVGIS 5.3
CRS3035RES100mN3103100E4118400,51.0036864,7.1135386,39,708.8,567.0,134.95,E4118000N3103000,1000,PVGIS 5.3
CRS3035RES100mN3103200E4102400,50.9986859,6.8857114,65,752.0,601.6,143.18,E4102000N3103000,1000,PVGIS 5.3
CRS3035RES100mN3103500E4101300,51.0009578,6.8698723,67,755.1,604.1,143.77,E4101000N3103000,1000,PVGIS 5.3
CRS3035RES100mN3103500E4118000,51.0071367,7.1076196,39,708.8,567.0,134.95,E4118000N3103000,1000,PVGIS 5.3
CRS3035RES100mN3103600E4102700,51.0023925,6.8897407,65,752.0,601.6,143.18,E4102000N3103000,1000,PVGIS 5.3
CRS3035RES100mN3103700E4097900,51.0014360,6.8213527,75,764.8,611.8,145.61,E4097000N3103000,1000,PVGIS 5.3
CRS3035RES100mN3103700E4102900,51.0033669,6.8925275,65,752.0,601.6,143.18,E4102000N3103000,1000,PVGIS 5.3
CRS3035RES100mN3103800E4096200,51.0016674,6.7970925,75,764.7,611.8,145.6,E4096000N3103000,1000,PVGIS 5.3
CRS3035RES100mN3103900E4095900,51.0024472,6.7927601,76,768.2,614.6,146.27,E4095000N3103000,1000,PVGIS 5.3
CRS3035RES100mN3104000E4119500,51.0121584,7.1286988,39,708.8,567.0,134.95,E4119000N3104000,1000,PVGIS 5.3
CRS3035RES100mN3104100E4100100,51.0058828,6.8524251,66,752.5,602.0,143.27,E4100000N3104000,1000,PVGIS 5.3
CRS3035RES100mN3104300E4097400,51.0066280,6.8138652,72,760.9,608.7,144.88,E4097000N3104000,1000,PVGIS 5.3
CRS3035RES100mN3104300E4115400,51.0133914,7.0701471,40,712.4,569.9,135.63,E4115000N3104000,1000,PVGIS 5.3
CRS3035RES100mN3104400E4116500,51.0146844,7.0857545,41,712.7,570.1,135.69,E4116000N3104000,1000,PVGIS 5.3
CRS3035RES100mN3104400E4117000,51.0148633,7.0928747,37,705.4,564.3,134.31,E4117000N3104000,1000,PVGIS 5.3
CRS3035RES100mN3104500E4096000,51.0078741,6.7938109,71,760.9,608.7,144.87,E4096000N3104000,1000,PVGIS 5.3
CRS3035RES100mN3104500E4096200,51.0079528,6.7966581,71,760.9,608.7,144.87,E4096000N3104000,1000,PVGIS 5.3
CRS3035RES100mN3104500E4096900,51.0082279,6.8066236,71,760.9,608.7,144.87,E4096000N3104000,1000,PVGIS 5.3
CRS3035RES100mN3104500E4115700,51.0152955,7.0743057,40,712.4,569.9,135.63,E4115000N3104000,1000,PVGIS 5.3
CRS3035RES100mN3104500E4115800,51.0153314,7.0757297,40,712.4,569.9,135.63,E4115000N3104000,1000,PVGIS 5.3
CRS3035RES100mN3104500E4118200,51.0161887,7.1099073,39,709.0,567.2,134.99,E4118000N3104000,1000,PVGIS 5.3
CRS3035RES100mN3104700E4104100,51.0128036,6.9090114,58,744.7,595.7,141.79,E4104000N3104000,1000,PVGIS 5.3
CRS3035RES100mN3104700E4118300,51.0180204,7.1112194,39,709.0,567.2,134.99,E4118000N3104000,1000,PVGIS 5.3
CRS3035RES100mN3104800E4099900,51.0120910,6.8491506,72,761.0,608.8,144.9,E4099000N3104000,1000,PVGIS 5.3
CRS3035RES100mN3104900E4099900,51.0129889,6.8490895,72,761.0,608.8,144.9,E4099000N3104000,1000,PVGIS 5.3
CRS3035RES100mN3105000E4115800,51.0198218,7.0754463,41,712.5,570.0,135.66,E4115000N3105000,1000,PVGIS 5.3
CRS3035RES100mN3105100E4102900,51.0159385,6.8916844,65,752.4,602.0,143.26,E4102000N3105000,1000,PVGIS 5.3
CRS3035RES100mN3105200E4114600,51.0211854,7.0582423,41,712.6,570.1,135.68,E4114000N3105000,1000,PVGIS 5.3
CRS3035RES100mN3105200E4116000,51.0216898,7.0781814,41,712.7,570.2,135.71,E4116000N3105000,1000,PVGIS 5.3
CRS3035RES100mN3105400E4103800,51.0189754,6.9043200,61,746.2,596.9,142.07,E4103000N3105000,1000,PVGIS 5.3
CRS3035RES100mN3105400E4114100,51.0228006,7.0510070,41,712.6,570.1,135.68,E4114000N3105000,1000,PVGIS 5.3
CRS3035RES100mN3105500E4102700,51.0194539,6.8885954,65,752.4,602.0,143.26,E4102000N3105000,1000,PVGIS 5.3
CRS3035RES100mN3105500E4113800,51.0235898,7.0466770,45,722.1,577.7,137.49,E4113000N3105000,1000,PVGIS 5.3
CRS3035RES100mN3105500E4114000,51.0236624,7.0495255,41,712.6,570.1,135.68,E4114000N3105000,1000,PVGIS 5.3
CRS3035RES100mN3105600E4113700,51.0244516,7.0451954,45,722.1,577.7,137.49,E4113000N3105000,1000,PVGIS 5.3
CRS3035RES100mN3105700E4097600,51.0192772,6.8158487,72,761.2,609.0,144.94,E4097000N3105000,1000,PVGIS 5.3
CRS3035RES100mN3105700E4098000,51.0194336,6.8215447,72,761.3,609.0,144.94,E4098000N3105000,1000,PVGIS 5.3
CRS3035RES100mN3105800E4097300,51.0200577,6.8115150,72,761.2,609.0,144.94,E4097000N3105000,1000,PVGIS 5.3
CRS3035RES100mN3105800E4102000,51.0218797,6.8784456,65,752.4,602.0,143.26,E4102000N3105000,1000,PVGIS 5.3
CRS3035RES100mN3105800E4112900,51.0259567,7.0336861,45,722.6,578.1,137.58,E4112000N3105000,1000,PVGIS 5.3
CRS3035RES100mN3105900E4098000,51.0212294,6.8214215,72,761.3,609.0,144.94,E4098000N3105000,1000,PVGIS 5.3
CRS3035RES100mN3106000E4097700,51.0220101,6.8170876,72,761.1,608.9,144.92,E4097000N3106000,1000,PVGIS 5.3
CRS3035RES100mN3106000E4098000,51.0221273,6.8213598,72,761.4,609.1,144.96,E4098000N3106000,1000,PVGIS 5.3
CRS3035RES100mN3106000E4112800,51.0277163,7.0321467,45,722.7,578.2,137.61,E4112000N3106000,1000,PVGIS 5.3
CRS3035RES100mN3106100E4102000,51.0245736,6.8782641,66,752.9,602.3,143.34,E4102000N3106000,1000,PVGIS 5.3
CRS3035RES100mN3106100E4102200,51.0246503,6.8811125,66,752.9,602.3,143.34,E4102000N3106000,1000,PVGIS 5.3
CRS3035RES100mN3106200E4097800,51.0238450,6.8183884,72,761.1,608.9,144.92,E4097000N3106000,1000,PVGIS 5.3
CRS3035RES100mN3106300E4112200,51.0301913,7.0234272,45,722.7,578.2,137.61,E4112000N3106000,1000,PVGIS 5.3
CRS3035RES100mN3106300E4117600,51.0321409,7.1003511,40,711.1,568.9,135.4,E4117000N3106000,1000,PVGIS 5.3
CRS3035RES100mN3106400E4110000,51.0302804,6.9920312,48,729.4,583.5,138.88,E4110000N3106000,1000,PVGIS 5.3
CRS3035RES100mN3106900E4115500,51.0367772,7.0700947,42,713.3,570.6,135.81,E4115000N3106000,1000,PVGIS 5.3
CRS3035RES100mN3107000E4115100,51.0375311,7.0643390,42,713.4,570.7,135.84,E4115000N3107000,1000,PVGIS 5.3
CRS3035RES100mN3107000E4115800,51.0377832,7.0743121,42,713.4,570.7,135.84,E4115000N3107000,1000,PVGIS 5.3
CRS3035RES100mN3107100E4115100,51.0384292,7.0642821,42,713.4,570.7,135.84,E4115000N3107000,1000,PVGIS 5.3
CRS3035RES100mN3107200E4112600,51.0384199,7.0286065,46,723.0,578.4,137.66,E4112000N3107000,1000,PVGIS 5.3
CRS3035RES100mN3107200E4114400,51.0390743,7.0542518,42,713.4,570.7,135.83,E4114000N3107000,1000,PVGIS 5.3
CRS3035RES100mN3107300E4111000,51.0387315,7.0057533,46,722.9,578.3,137.64,E4111000N3107000,1000,PVGIS 5.3
CRS3035RES100mN3107400E4102300,51.0363621,6.8817508,66,753.1,602.5,143.39,E4102000N3107000,1000,PVGIS 5.3
CRS3035RES100mN3107400E4104200,51.0370869,6.9088177,61,746.9,597.5,142.2,E4104000N3107000,1000,PVGIS 5.3
CRS3035RES100mN3107400E4112500,51.0401794,7.0270665,46,723.0,578.4,137.66,E4112000N3107000,1000,PVGIS 5.3
CRS3035RES100mN3107400E4122300,51.0436756,7.1667038,40,712.2,569.8,135.6,E4122000N3107000,1000,PVGIS 5.3
CRS3035RES100mN3107600E4114600,51.0427389,7.0568730,42,713.4,570.7,135.83,E4114000N3107000,1000,PVGIS 5.3
CRS3035RES100mN3107600E4117900,51.0439229,7.1038948,39,710.2,568.1,135.22,E4117000N3107000,1000,PVGIS 5.3
CRS3035RES100mN3107700E4103600,51.0395526,6.9000899,61,746.9,597.5,142.2,E4103000N3107000,1000,PVGIS 5.3
CRS3035RES100mN3107700E4103900,51.0396668,6.9043639,61,746.9,597.5,142.2,E4103000N3107000,1000,PVGIS 5.3
CRS3035RES100mN3107800E4118300,51.0458613,7.1094824,39,710.2,568.2,135.22,E4118000N3107000,1000,PVGIS 5.3
CRS3035RES100mN3108000E4102700,51.0419030,6.8870868,66,753.2,602.6,143.42,E4102000N3108000,1000,PVGIS 5.3
CRS3035RES100mN3108100E4111400,51.0460628,7.0109883,46,723.1,578.5,137.68,E4111000N3108000,1000,PVGIS 5.3
CRS3035RES100mN3108300E4100000,51.0435576,6.8484366,66,753.1,602.5,143.4,E4100000N3108000,1000,PVGIS 5.3
CRS3035RES100mN3108300E4110100,51.0473798,6.9923476,49,729.9,583.9,138.97,E4110000N3108000,1000,PVGIS 5.3
CRS3035RES100mN3108400E4100100,51.0444942,6.8498002,66,753.1,602.5,143.4,E4100000N3108000,1000,PVGIS 5.3
CRS3035RES100mN3108500E4100100,51.0453922,6.8497391,66,753.1,602.5,143.4,E4100000N3108000,1000,PVGIS 5.3
CRS3035RES100mN3108500E4115200,51.0510382,7.0649098,38,707.2,565.7,134.65,E4115000N3108000,1000,PVGIS 5.3
CRS3035RES100mN3108700E4106800,51.0497426,6.9450877,61,747.2,597.7,142.26,E4106000N3108000,1000,PVGIS 5.3
CRS3035RES100mN3108700E4115400,51.0529064,7.0676463,38,707.2,565.7,134.65,E4115000N3108000,1000,PVGIS 5.3
CRS3035RES100mN3108800E4099800,51.0479698,6.8452811,73,761.6,609.3,145.01,E4099000N3108000,1000,PVGIS 5.3
CRS3035RES100mN3108800E4114900,51.0536240,7.0604633,42,713.6,570.9,135.87,E4114000N3108000,1000,PVGIS 5.3
CRS3035RES100mN3108900E4094800,51.0469074,6.7739770,77,770.2,616.2,146.65,E4094000N3108000,1000,PVGIS 5.3
CRS3035RES100mN3108900E4108800,51.0522859,6.9734709,50,730.8,584.6,139.13,E4108000N3108000,1000,PVGIS 5.3
CRS3035RES100mN3108900E4118700,51.0558822,7.1145667,36,703.5,562.8,133.94,E4118000N3108000,1000,PVGIS 5.3
CRS3035RES100mN3109200E4121300,51.0594926,7.1514596,37,704.5,563.6,134.14,E4121000N3109000,1000,PVGIS 5.3
CRS3035RES100mN3109200E4121400,51.0595276,7.1528850,37,704.5,563.6,134.14,E4121000N3109000,1000,PVGIS 5.3
CRS3035RES100mN3109300E4110700,51.0565815,7.0003155,50,731.2,585.0,139.22,E4110000N3109000,1000,PVGIS 5.3
CRS3035RES100mN3109500E4113600,51.0594393,7.0415340,46,723.9,579.1,137.82,E4113000N3109000,1000,PVGIS 5.3
CRS3035RES100mN3109700E4105700,51.0583084,6.9288169,55,739.8,591.8,140.85,E4105000N3109000,1000,PVGIS 5.3
CRS3035RES100mN3109900E4105700,51.0601043,6.9286977,55,739.8,591.8,140.85,E4105000N3109000,1000,PVGIS 5.3
CRS3035RES100mN3109900E4119200,51.0650402,7.1211346,36,704.1,563.3,134.06,E4119000N3109000,1000,PVGIS 5.3
CRS3035RES100mN3110100E4097500,51.0587463,6.8117052,64,750.9,600.7,142.97,E4097000N3110000,1000,PVGIS 5.3
CRS3035RES100mN3110100E4112500,51.0644265,7.0255087,46,724.0,579.2,137.85,E4112000N3110000,1000,PVGIS 5.3
CRS3035RES100mN3110300E4113100,51.0664416,7.0339466,46,724.0,579.2,137.85,E4113000N3110000,1000,PVGIS 5.3
CRS3035RES100mN3110400E4096900,51.0612046,6.8029680,64,750.8,600.7,142.96,E4096000N3110000,1000,PVGIS 5.3
CRS3035RES100mN3110400E4113000,51.0673032,7.0324635,46,724.0,579.2,137.85,E4113000N3110000,1000,PVGIS 5.3
CRS3035RES100mN3110600E4104000,51.0657459,6.9040470,55,739.9,591.9,140.88,E4104000N3110000,1000,PVGIS 5.3
CRS3035RES100mN3110600E4113800,51.0693905,7.0437536,46,724.0,579.2,137.85,E4113000N3110000,1000,PVGIS 5.3
CRS3035RES100mN3110600E4114800,51.0697529,7.0580105,38,706.1,564.9,134.44,E4114000N3110000,1000,PVGIS 5.3
CRS3035RES100mN3110700E4107600,51.0680023,6.9553063,50,731.3,585.0,139.23,E4107000N3110000,1000,PVGIS 5.3
CRS3035RES100mN3110800E4114300,51.0713680,7.0507675,38,706.1,564.9,134.44,E4114000N3110000,1000,PVGIS 5.3
CRS3035RES100mN3111200E4118400,51.0764317,7.1090003,37,704.5,563.6,134.14,E4118000N3111000,1000,PVGIS 5.3
CRS3035RES100mN3111300E4111500,51.0748364,7.0105573,47,724.2,579.4,137.89,E4111000N3111000,1000,PVGIS 5.3
CRS3035RES100mN3111300E4115900,51.0764360,7.0732956,36,702.7,562.2,133.8,E4115000N3111000,1000,PVGIS 5.3
CRS3035RES100mN3111400E4110400,51.0753292,6.9948150,51,731.7,585.3,139.31,E4110000N3111000,1000,PVGIS 5.3
CRS3035RES100mN3111600E4097900,51.0723716,6.8164792,64,751.1,600.8,143.0,E4097000N3111000,1000,PVGIS 5.3
CRS3035RES100mN3111600E4120500,51.0807664,7.1387232,37,704.6,563.7,134.15,E4120000N3111000,1000,PVGIS 5.3
CRS3035RES100mN3111700E4112700,51.0788682,7.0274364,47,724.2,579.4,137.9,E4112000N3111000,1000,PVGIS 5.3
CRS3035RES100mN3111700E4113000,51.0789777,7.0317143,44,718.7,574.9,136.83,E4113000N3111000,1000,PVGIS 5.3
CRS3035RES100mN3111800E4114500,51.0804210,7.0530469,38,707.6,566.1,134.74,E4114000N3111000,1000,PVGIS 5.3
CRS3035RES100mN3111800E4119500,51.0822100,7.1243507,35,698.2,558.6,132.94,E4119000N3111000,1000,PVGIS 5.3
CRS3035RES100mN3111900E4110800,51.0799669,7.0002271,51,731.7,585.3,139.31,E4110000N3111000,1000,PVGIS 5.3
CRS3035RES100mN3111900E4112700,51.0806642,7.0273210,47,724.2,579.4,137.9,E4112000N3111000,1000,PVGIS 5.3
CRS3035RES100mN3111900E4118800,51.0828603,7.1143118,37,704.5,563.6,134.14,E4118000N3111000,1000,PVGIS 5.3
CRS3035RES100mN3112100E4110700,51.0817261,6.9986845,51,731.9,585.5,139.35,E4110000N3112000,1000,PVGIS 5.3
CRS3035RES100mN3112100E4112400,51.0823506,7.0229273,47,724.5,579.6,137.94,E4112000N3112000,1000,PVGIS 5.3
CRS3035RES100mN3112200E4095400,51.0767754,6.7804645,68,757.7,606.1,144.26,E4095000N3112000,1000,PVGIS 5.3
CRS3035RES100mN3112200E4108400,51.0817711,6.9658274,51,731.7,585.4,139.31,E4108000N3112000,1000,PVGIS 5.3
CRS3035RES100mN3112500E4102700,51.0823109,6.8843669,59,745.1,596.1,141.88,E4102000N3112000,1000,PVGIS 5.3
CRS3035RES100mN3112500E4103300,51.0825403,6.8929227,59,745.2,596.1,141.88,E4103000N3112000,1000,PVGIS 5.3
CRS3035RES100mN3112500E4118400,51.0881067,7.1082703,37,704.7,563.8,134.18,E4118000N3112000,1000,PVGIS 5.3
CRS3035RES100mN3112500E4118600,51.0881778,7.1111229,37,704.7,563.8,134.18,E4118000N3112000,1000,PVGIS 5.3
CRS3035RES100mN3112500E4120800,51.0889547,7.1425020,37,704.7,563.8,134.17,E4120000N3112000,1000,PVGIS 5.3
CRS3035RES100mN3112600E4095400,51.0803669,6.7802144,68,757.7,606.1,144.26,E4095000N3112000,1000,PVGIS 5.3
CRS3035RES100mN3112600E4102800,51.0832471,6.8857324,59,745.1,596.1,141.88,E4102000N3112000,1000,PVGIS 5.3
CRS3035RES100mN3112700E4095200,51.0811856,6.7773002,68,757.7,606.1,144.26,E4095000N3112000,1000,PVGIS 5.3
CRS3035RES100mN3112700E4109400,51.0866331,6.9797944,51,731.9,585.5,139.36,E4109000N3112000,1000,PVGIS 5.3
CRS3035RES100mN3112800E4102800,51.0850430,6.8856114,59,745.1,596.1,141.88,E4102000N3112000,1000,PVGIS 5.3
CRS3035RES100mN3112800E4110800,51.0880491,6.9997026,51,731.9,585.5,139.35,E4110000N3112000,1000,PVGIS 5.3
CRS3035RES100mN3112800E4110900,51.0880859,7.0011289,51,731.9,585.5,139.35,E4110000N3112000,1000,PVGIS 5.3
CRS3035RES100mN3112800E4115400,51.0897268,7.0653112,38,707.9,566.3,134.78,E4115000N3112000,1000,PVGIS 5.3
CRS3035RES100mN3113000E4104100,51.0873351,6.9040300,56,740.5,592.4,140.99,E4104000N3113000,1000,PVGIS 5.3
CRS3035RES100mN3113000E4107400,51.0885812,6.9510937,51,731.8,585.4,139.33,E4107000N3113000,1000,PVGIS 5.3
CRS3035RES100mN3113000E4110700,51.0898082,6.9981598,51,732.0,585.6,139.38,E4110000N3113000,1000,PVGIS 5.3
CRS3035RES100mN3113300E4102500,51.0894179,6.8810303,60,745.3,596.3,141.91,E4102000N3113000,1000,PVGIS 5.3
CRS3035RES100mN3113300E4103800,51.0899147,6.8995709,60,745.3,596.3,141.91,E4103000N3113000,1000,PVGIS 5.3
CRS3035RES100mN3084200E4109500,50.8307293,6.9978181,70,759.4,607.5,144.59,E4109000N3084000,1000,PVGIS 5.3
CRS3035RES100mN3084200E4111100,50.8313170,7.0205120,70,759.5,607.6,144.6,E4111000N3084000,1000,PVGIS 5.3
CRS3035RES100mN3084400E4110300,50.8328198,7.0090498,70,759.5,607.6,144.6,E4110000N3084000,1000,PVGIS 5.3
CRS3035RES100mN3084700E4111200,50.8358440,7.0216435,70,759.5,607.6,144.6,E4111000N3084000,1000,PVGIS 5.3
CRS3035RES100mN3084800E4100500,50.8327287,6.8698131,76,768.2,614.5,146.26,E4100000N3084000,1000,PVGIS 5.3
CRS3035RES100mN3084800E4105500,50.8346289,6.9407321,76,767.2,613.8,146.08,E4105000N3084000,1000,PVGIS 5.3
CRS3035RES100mN3084900E4111100,50.8376035,7.0201101,70,759.5,607.6,144.6,E4111000N3084000,1000,PVGIS 5.3
CRS3035RES100mN3085000E4100600,50.8345631,6.8711109,76,768.2,614.6,146.27,E4100000N3085000,1000,PVGIS 5.3
CRS3035RES100mN3085300E4094700,50.8349597,6.7872444,69,758.6,606.9,144.45,E4094000N3085000,1000,PVGIS 5.3
